plant_id,model_code,trim_code,color_code,prod_date,qty
BER,M3,ST,WH,2025-07-31,19
BER,M3,ST,GY,2025-07-31,17
BER,M3,ST,BL,2025-07-31,4
BER,M3,PR,BK,2025-07-31,9
BER,M3,PR,WH,2025-07-31,5
BER,M3,PR,GY,2025-07-31,5
BER,M3,PR,BL,2025-07-31,3
BER,MY,ST,BK,2025-07-31,16
BER,MY,ST,WH,2025-07-31,18
BER,MY,ST,GY,2025-07-31,5
BER,MY,ST,BL,2025-07-31,9
BER,MY,PR,BK,2025-07-31,5
BER,MY,PR,WH,2025-07-31,3
BER,MY,PR,GY,2025-07-31,3
BER,MY,PR,BL,2025-07-31,2
SHA,M3,ST,BK,2025-07-31,33
SHA,M3,ST,WH,2025-07-31,24
SHA,M3,ST,GY,2025-07-31,17
SHA,M3,ST,BL,2025-07-31,13
SHA,M3,PR,BK,2025-07-31,12
SHA,M3,PR,WH,2025-07-31,12
SHA,M3,PR,GY,2025-07-31,3
SHA,M3,PR,BL,2025-07-31,5
SHA,MY,ST,BK,2025-07-31,19
SHA,MY,ST,WH,2025-07-31,19
SHA,MY,ST,GY,2025-07-31,9
SHA,MY,ST,BL,2025-07-31,4
SHA,MY,PR,BK,2025-07-31,11
SHA,MY,PR,WH,2025-07-31,6
SHA,MY,PR,GY,2025-07-31,6
SHA,MY,PR,BL,2025-07-31,3
FRE,M3,ST,BK,2025-08-01,26
FRE,M3,ST,WH,2025-08-01,28
FRE,M3,ST,GY,2025-08-01,11
FRE,M3,ST,BL,2025-08-01,1
FRE,M3,PR,BK,2025-08-01,10
FRE,M3,PR,WH,2025-08-01,5
FRE,M3,PR,GY,2025-08-01,6
FRE,MY,ST,BK,2025-08-01,21
FRE,MY,ST,WH,2025-08-01,17
FRE,MY,ST,GY,2025-08-01,10
FRE,MY,ST,BL,2025-08-01,4
FRE,MY,PR,BK,2025-08-01,6
FRE,MY,PR,WH,2025-08-01,9
FRE,MY,PR,GY,2025-08-01,2
FRE,MY,PR,BL,2025-08-01,2
AUS,M3,ST,BK,2025-08-01,22
AUS,M3,ST,WH,2025-08-01,25
AUS,M3,ST,GY,2025-08-01,22
AUS,M3,ST,BL,2025-08-01,7
AUS,M3,PR,BK,2025-08-01,11
AUS,M3,PR,WH,2025-08-01,16
AUS,M3,PR,GY,2025-08-01,5
AUS,M3,PR,BL,2025-08-01,4
AUS,MY,ST,BK,2025-08-01,23
AUS,MY,ST,WH,2025-08-01,13
AUS,MY,ST,GY,2025-08-01,9
AUS,MY,ST,BL,2025-08-01,5
AUS,MY,PR,BK,2025-08-01,8
AUS,MY,PR,WH,2025-08-01,9
AUS,MY,PR,GY,2025-08-01,1
AUS,MY,PR,BL,2025-08-01,2
BER,M3,ST,BK,2025-08-01,33
BER,M3,ST,WH,2025-08-01,22
BER,M3,ST,GY,2025-08-01,21
BER,M3,ST,BL,2025-08-01,9
BER,M3,PR,BK,2025-08-01,14
BER,M3,PR,WH,2025-08-01,11
BER,M3,PR,GY,2025-08-01,9
BER,M3,PR,BL,2025-08-01,2
BER,MY,ST,BK,2025-08-01,20
BER,MY,ST,WH,2025-08-01,16
BER,MY,ST,GY,2025-08-01,4
BER,MY,ST,BL,2025-08-01,14
BER,MY,PR,BK,2025-08-01,5
BER,MY,PR,WH,2025-08-01,13
BER,MY,PR,GY,2025-08-01,6
BER,MY,PR,BL,2025-08-01,1
SHA,M3,ST,BK,2025-08-01,34
SHA,M3,ST,WH,2025-08-01,33
SHA,M3,ST,GY,2025-08-01,22
SHA,M3,ST,BL,2025-08-01,9
SHA,M3,PR,BK,2025-08-01,20
SHA,M3,PR,WH,2025-08-01,13
SHA,M3,PR,GY,2025-08-01,9
SHA,M3,PR,BL,2025-08-01,2
SHA,MY,ST,BK,2025-08-01,24
SHA,MY,ST,WH,2025-08-01,23
SHA,MY,ST,GY,2025-08-01,10
SHA,MY,ST,BL,2025-08-01,8
SHA,MY,PR,BK,2025-08-01,10
SHA,MY,PR,WH,2025-08-01,9
SHA,MY,PR,GY,2025-08-01,4
SHA,MY,PR,BL,2025-08-01,4
FRE,M3,ST,BK,2025-08-02,23
FRE,M3,ST,WH,2025-08-02,28
FRE,M3,ST,GY,2025-08-02,19
FRE,M3,ST,BL,2025-08-02,6
FRE,M3,PR,BK,2025-08-02,7
FRE,M3,PR,WH,2025-08-02,9
FRE,M3,PR,GY,2025-08-02,6
FRE,M3,PR,BL,2025-08-02,2
FRE,MY,ST,BK,2025-08-02,21
FRE,MY,ST,WH,2025-08-02,20
FRE,MY,ST,GY,2025-08-02,12
FRE,MY,ST,BL,2025-08-02,2
FRE,MY,PR,BK,2025-08-02,9
FRE,MY,PR,WH,2025-08-02,11
FRE,MY,PR,GY,2025-08-02,3
FRE,MY,PR,BL,2025-08-02,2
AUS,M3,ST,BK,2025-08-02,31
AUS,M3,ST,WH,2025-08-02,27
AUS,M3,ST,GY,2025-08-02,16
AUS,M3,ST,BL,2025-08-02,5
AUS,M3,PR,BK,2025-08-02,7
AUS,M3,PR,WH,2025-08-02,8
AUS,M3,PR,GY,2025-08-02,9
AUS,M3,PR,BL,2025-08-02,3
AUS,MY,ST,BK,2025-08-02,15
AUS,MY,ST,WH,2025-08-02,16
AUS,MY,ST,GY,2025-08-02,8
AUS,MY,ST,BL,2025-08-02,5
AUS,MY,PR,BK,2025-08-02,7
AUS,MY,PR,WH,2025-08-02,10
AUS,MY,PR,GY,2025-08-02,3
AUS,MY,PR,BL,2025-08-02,5
BER,M3,ST,BK,2025-08-02,21
BER,M3,ST,WH,2025-08-02,13
BER,M3,ST,GY,2025-08-02,13
BER,M3,ST,BL,2025-08-02,11
BER,M3,PR,BK,2025-08-02,10
BER,M3,PR,WH,2025-08-02,6
BER,M3,PR,GY,2025-08-02,2
BER,M3,PR,BL,2025-08-02,1
BER,MY,ST,BK,2025-08-02,15
BER,MY,ST,WH,2025-08-02,12
BER,MY,ST,GY,2025-08-02,5
BER,MY,ST,BL,2025-08-02,1
BER,MY,PR,BK,2025-08-02,1
BER,MY,PR,WH,2025-08-02,7
BER,MY,PR,GY,2025-08-02,3
SHA,M3,ST,BK,2025-08-02,20
SHA,M3,ST,WH,2025-08-02,21
SHA,M3,ST,GY,2025-08-02,16
SHA,M3,ST,BL,2025-08-02,7
SHA,M3,PR,BK,2025-08-02,13
SHA,M3,PR,WH,2025-08-02,11
SHA,M3,PR,GY,2025-08-02,5
SHA,M3,PR,BL,2025-08-02,3
SHA,MY,ST,BK,2025-08-02,10
SHA,MY,ST,WH,2025-08-02,14
SHA,MY,ST,GY,2025-08-02,8
SHA,MY,ST,BL,2025-08-02,5
SHA,MY,PR,BK,2025-08-02,6
SHA,MY,PR,WH,2025-08-02,5
SHA,MY,PR,GY,2025-08-02,3
SHA,MY,PR,BL,2025-08-02,1
FRE,M3,ST,BK,2025-08-03,20
FRE,M3,ST,WH,2025-08-03,26
FRE,M3,ST,GY,2025-08-03,17
FRE,M3,ST,BL,2025-08-03,4
FRE,M3,PR,BK,2025-08-03,10
FRE,M3,PR,WH,2025-08-03,8
FRE,M3,PR,GY,2025-08-03,5
FRE,M3,PR,BL,2025-08-03,4
FRE,MY,ST,BK,2025-08-03,14
FRE,MY,ST,WH,2025-08-03,11
FRE,MY,ST,GY,2025-08-03,10
FRE,MY,ST,BL,2025-08-03,7
FRE,MY,PR,BK,2025-08-03,7
FRE,MY,PR,WH,2025-08-03,8
FRE,MY,PR,GY,2025-08-03,3
FRE,MY,PR,BL,2025-08-03,2
AUS,M3,ST,BK,2025-08-03,25
AUS,M3,ST,WH,2025-08-03,34
AUS,M3,ST,GY,2025-08-03,18
AUS,M3,ST,BL,2025-08-03,7
AUS,M3,PR,BK,2025-08-03,10
AUS,M3,PR,WH,2025-08-03,15
AUS,M3,PR,GY,2025-08-03,3
AUS,M3,PR,BL,2025-08-03,1
AUS,MY,ST,BK,2025-08-03,29
AUS,MY,ST,WH,2025-08-03,22
AUS,MY,ST,GY,2025-08-03,10
AUS,MY,ST,BL,2025-08-03,16
AUS,MY,PR,BK,2025-08-03,7
AUS,MY,PR,WH,2025-08-03,9
AUS,MY,PR,GY,2025-08-03,2
AUS,MY,PR,BL,2025-08-03,3
BER,M3,ST,BK,2025-08-03,25
BER,M3,ST,WH,2025-08-03,24
BER,M3,ST,GY,2025-08-03,11
BER,M3,ST,BL,2025-08-03,9
BER,M3,PR,BK,2025-08-03,7
BER,M3,PR,WH,2025-08-03,6
BER,M3,PR,GY,2025-08-03,3
BER,M3,PR,BL,2025-08-03,1
BER,MY,ST,BK,2025-08-03,9
BER,MY,ST,WH,2025-08-03,11
BER,MY,ST,GY,2025-08-03,8
BER,MY,ST,BL,2025-08-03,4
BER,MY,PR,BK,2025-08-03,6
BER,MY,PR,WH,2025-08-03,5
BER,MY,PR,GY,2025-08-03,3
SHA,M3,ST,BK,2025-08-03,27
SHA,M3,ST,WH,2025-08-03,25
SHA,M3,ST,GY,2025-08-03,8
SHA,M3,ST,BL,2025-08-03,7
SHA,M3,PR,BK,2025-08-03,8
SHA,M3,PR,WH,2025-08-03,13
SHA,M3,PR,GY,2025-08-03,6
SHA,MY,ST,BK,2025-08-03,10
SHA,MY,ST,WH,2025-08-03,9
SHA,MY,ST,GY,2025-08-03,5
SHA,MY,PR,BK,2025-08-03,4
SHA,MY,PR,WH,2025-08-03,7
SHA,MY,PR,GY,2025-08-03,2
SHA,MY,PR,BL,2025-08-03,2
FRE,M3,ST,BK,2025-08-04,28
FRE,M3,ST,WH,2025-08-04,26
FRE,M3,ST,GY,2025-08-04,18
FRE,M3,ST,BL,2025-08-04,6
FRE,M3,PR,BK,2025-08-04,9
FRE,M3,PR,WH,2025-08-04,7
FRE,M3,PR,GY,2025-08-04,9
FRE,M3,PR,BL,2025-08-04,2
FRE,MY,ST,BK,2025-08-04,22
FRE,MY,ST,WH,2025-08-04,25
FRE,MY,ST,GY,2025-08-04,13
FRE,MY,ST,BL,2025-08-04,9
FRE,MY,PR,BK,2025-08-04,4
FRE,MY,PR,WH,2025-08-04,2
FRE,MY,PR,GY,2025-08-04,3
FRE,MY,PR,BL,2025-08-04,1
AUS,M3,ST,BK,2025-08-04,23
AUS,M3,ST,WH,2025-08-04,24
AUS,M3,ST,GY,2025-08-04,10
AUS,M3,ST,BL,2025-08-04,3
AUS,M3,PR,BK,2025-08-04,10
AUS,M3,PR,WH,2025-08-04,6
AUS,M3,PR,GY,2025-08-04,5
AUS,MY,ST,BK,2025-08-04,15
AUS,MY,ST,WH,2025-08-04,12
AUS,MY,ST,GY,2025-08-04,10
AUS,MY,ST,BL,2025-08-04,6
AUS,MY,PR,BK,2025-08-04,2
AUS,MY,PR,WH,2025-08-04,12
AUS,MY,PR,GY,2025-08-04,6
AUS,MY,PR,BL,2025-08-04,1
BER,M3,ST,BK,2025-08-04,21
BER,M3,ST,WH,2025-08-04,26
BER,M3,ST,GY,2025-08-04,14
BER,M3,ST,BL,2025-08-04,7
BER,M3,PR,BK,2025-08-04,11
BER,M3,PR,WH,2025-08-04,7
BER,M3,PR,GY,2025-08-04,2
BER,M3,PR,BL,2025-08-04,1
BER,MY,ST,BK,2025-08-04,15
BER,MY,ST,WH,2025-08-04,17
BER,MY,ST,GY,2025-08-04,3
BER,MY,ST,BL,2025-08-04,2
BER,MY,PR,BK,2025-08-04,2
BER,MY,PR,WH,2025-08-04,6
BER,MY,PR,GY,2025-08-04,2
BER,MY,PR,BL,2025-08-04,1
SHA,M3,ST,BK,2025-08-04,27
SHA,M3,ST,WH,2025-08-04,30
SHA,M3,ST,GY,2025-08-04,15
SHA,M3,ST,BL,2025-08-04,12
SHA,M3,PR,BK,2025-08-04,13
SHA,M3,PR,WH,2025-08-04,13
SHA,M3,PR,GY,2025-08-04,6
SHA,M3,PR,BL,2025-08-04,3
SHA,MY,ST,BK,2025-08-04,23
SHA,MY,ST,WH,2025-08-04,23
SHA,MY,ST,GY,2025-08-04,11
SHA,MY,ST,BL,2025-08-04,8
SHA,MY,PR,BK,2025-08-04,9
SHA,MY,PR,WH,2025-08-04,7
SHA,MY,PR,GY,2025-08-04,4
FRE,M3,ST,BK,2025-08-05,22
FRE,M3,ST,WH,2025-08-05,34
FRE,M3,ST,GY,2025-08-05,16
FRE,M3,ST,BL,2025-08-05,9
FRE,M3,PR,BK,2025-08-05,16
FRE,M3,PR,WH,2025-08-05,21
FRE,M3,PR,GY,2025-08-05,10
FRE,M3,PR,BL,2025-08-05,4
FRE,MY,ST,BK,2025-08-05,21
FRE,MY,ST,WH,2025-08-05,14
FRE,MY,ST,GY,2025-08-05,8
FRE,MY,ST,BL,2025-08-05,2
FRE,MY,PR,BK,2025-08-05,8
FRE,MY,PR,WH,2025-08-05,9
FRE,MY,PR,GY,2025-08-05,1
FRE,MY,PR,BL,2025-08-05,5
AUS,M3,ST,BK,2025-08-05,23
AUS,M3,ST,WH,2025-08-05,23
AUS,M3,ST,GY,2025-08-05,10
AUS,M3,ST,BL,2025-08-05,6
AUS,M3,PR,BK,2025-08-05,11
AUS,M3,PR,WH,2025-08-05,13
AUS,M3,PR,GY,2025-08-05,4
AUS,M3,PR,BL,2025-08-05,7
AUS,MY,ST,BK,2025-08-05,18
AUS,MY,ST,WH,2025-08-05,21
AUS,MY,ST,GY,2025-08-05,10
AUS,MY,ST,BL,2025-08-05,2
AUS,MY,PR,BK,2025-08-05,7
AUS,MY,PR,WH,2025-08-05,5
AUS,MY,PR,GY,2025-08-05,4
AUS,MY,PR,BL,2025-08-05,2
BER,M3,ST,BK,2025-08-05,23
BER,M3,ST,WH,2025-08-05,17
BER,M3,ST,GY,2025-08-05,9
BER,M3,ST,BL,2025-08-05,8
BER,M3,PR,BK,2025-08-05,10
BER,M3,PR,WH,2025-08-05,8
BER,M3,PR,GY,2025-08-05,4
BER,M3,PR,BL,2025-08-05,2
BER,MY,ST,BK,2025-08-05,16
BER,MY,ST,WH,2025-08-05,9
BER,MY,ST,GY,2025-08-05,4
BER,MY,ST,BL,2025-08-05,3
BER,MY,PR,BK,2025-08-05,5
BER,MY,PR,WH,2025-08-05,5
BER,MY,PR,GY,2025-08-05,3
BER,MY,PR,BL,2025-08-05,4
SHA,M3,ST,BK,2025-08-05,29
SHA,M3,ST,WH,2025-08-05,23
SHA,M3,ST,GY,2025-08-05,9
SHA,M3,ST,BL,2025-08-05,7
SHA,M3,PR,BK,2025-08-05,12
SHA,M3,PR,WH,2025-08-05,12
SHA,M3,PR,GY,2025-08-05,6
SHA,M3,PR,BL,2025-08-05,1
SHA,MY,ST,BK,2025-08-05,11
SHA,MY,ST,WH,2025-08-05,13
SHA,MY,ST,GY,2025-08-05,10
SHA,MY,ST,BL,2025-08-05,6
SHA,MY,PR,BK,2025-08-05,7
SHA,MY,PR,WH,2025-08-05,8
SHA,MY,PR,GY,2025-08-05,1
SHA,MY,PR,BL,2025-08-05,4
FRE,M3,ST,BK,2025-08-06,28
FRE,M3,ST,WH,2025-08-06,19
FRE,M3,ST,GY,2025-08-06,18
FRE,M3,ST,BL,2025-08-06,9
FRE,M3,PR,BK,2025-08-06,10
FRE,M3,PR,WH,2025-08-06,14
FRE,M3,PR,GY,2025-08-06,13
FRE,M3,PR,BL,2025-08-06,1
FRE,MY,ST,BK,2025-08-06,19
FRE,MY,ST,WH,2025-08-06,18
FRE,MY,ST,GY,2025-08-06,10
FRE,MY,ST,BL,2025-08-06,6
FRE,MY,PR,BK,2025-08-06,10
FRE,MY,PR,WH,2025-08-06,10
FRE,MY,PR,GY,2025-08-06,5
FRE,MY,PR,BL,2025-08-06,2
AUS,M3,ST,BK,2025-08-06,32
AUS,M3,ST,WH,2025-08-06,34
AUS,M3,ST,GY,2025-08-06,13
AUS,M3,ST,BL,2025-08-06,9
AUS,M3,PR,BK,2025-08-06,9
AUS,M3,PR,WH,2025-08-06,14
AUS,M3,PR,GY,2025-08-06,10
AUS,M3,PR,BL,2025-08-06,4
AUS,MY,ST,BK,2025-08-06,17
AUS,MY,ST,WH,2025-08-06,20
AUS,MY,ST,GY,2025-08-06,10
AUS,MY,ST,BL,2025-08-06,10
AUS,MY,PR,BK,2025-08-06,7
AUS,MY,PR,WH,2025-08-06,6
AUS,MY,PR,GY,2025-08-06,8
AUS,MY,PR,BL,2025-08-06,3
BER,M3,ST,BK,2025-08-06,23
BER,M3,ST,WH,2025-08-06,23
BER,M3,ST,GY,2025-08-06,12
BER,M3,ST,BL,2025-08-06,4
BER,M3,PR,BK,2025-08-06,12
BER,M3,PR,WH,2025-08-06,18
BER,M3,PR,GY,2025-08-06,13
BER,M3,PR,BL,2025-08-06,4
BER,MY,ST,BK,2025-08-06,29
BER,MY,ST,WH,2025-08-06,19
BER,MY,ST,GY,2025-08-06,12
BER,MY,ST,BL,2025-08-06,2
BER,MY,PR,BK,2025-08-06,7
BER,MY,PR,WH,2025-08-06,13
BER,MY,PR,GY,2025-08-06,5
BER,MY,PR,BL,2025-08-06,2
SHA,M3,ST,BK,2025-08-06,25
SHA,M3,ST,WH,2025-08-06,28
SHA,M3,ST,GY,2025-08-06,13
SHA,M3,ST,BL,2025-08-06,12
SHA,M3,PR,BK,2025-08-06,9
SHA,M3,PR,WH,2025-08-06,12
SHA,M3,PR,GY,2025-08-06,5
SHA,M3,PR,BL,2025-08-06,5
SHA,MY,ST,BK,2025-08-06,21
SHA,MY,ST,WH,2025-08-06,15
SHA,MY,ST,GY,2025-08-06,11
SHA,MY,ST,BL,2025-08-06,5
SHA,MY,PR,BK,2025-08-06,9
SHA,MY,PR,WH,2025-08-06,7
SHA,MY,PR,GY,2025-08-06,5
SHA,MY,PR,BL,2025-08-06,4
FRE,M3,ST,BK,2025-08-07,23
FRE,M3,ST,WH,2025-08-07,28
FRE,M3,ST,GY,2025-08-07,12
FRE,M3,ST,BL,2025-08-07,7
FRE,M3,PR,BK,2025-08-07,10
FRE,M3,PR,WH,2025-08-07,12
FRE,M3,PR,GY,2025-08-07,8
FRE,M3,PR,BL,2025-08-07,4
FRE,MY,ST,BK,2025-08-07,16
FRE,MY,ST,WH,2025-08-07,19
FRE,MY,ST,GY,2025-08-07,10
FRE,MY,ST,BL,2025-08-07,6
FRE,MY,PR,BK,2025-08-07,5
FRE,MY,PR,WH,2025-08-07,8
FRE,MY,PR,GY,2025-08-07,3
FRE,MY,PR,BL,2025-08-07,1
AUS,M3,ST,BK,2025-08-07,30
AUS,M3,ST,WH,2025-08-07,27
AUS,M3,ST,GY,2025-08-07,18
AUS,M3,ST,BL,2025-08-07,12
AUS,M3,PR,BK,2025-08-07,18
AUS,M3,PR,WH,2025-08-07,8
AUS,M3,PR,GY,2025-08-07,2
AUS,M3,PR,BL,2025-08-07,3
AUS,MY,ST,BK,2025-08-07,23
AUS,MY,ST,WH,2025-08-07,16
AUS,MY,ST,GY,2025-08-07,15
AUS,MY,ST,BL,2025-08-07,5
AUS,MY,PR,BK,2025-08-07,6
AUS,MY,PR,WH,2025-08-07,9
AUS,MY,PR,GY,2025-08-07,4
AUS,MY,PR,BL,2025-08-07,4
BER,M3,ST,BK,2025-08-07,45
BER,M3,ST,WH,2025-08-07,24
BER,M3,ST,GY,2025-08-07,17
BER,M3,ST,BL,2025-08-07,5
BER,M3,PR,BK,2025-08-07,14
BER,M3,PR,WH,2025-08-07,6
BER,M3,PR,GY,2025-08-07,7
BER,M3,PR,BL,2025-08-07,2
BER,MY,ST,BK,2025-08-07,23
BER,MY,ST,WH,2025-08-07,26
BER,MY,ST,GY,2025-08-07,12
BER,MY,ST,BL,2025-08-07,9
BER,MY,PR,BK,2025-08-07,10
BER,MY,PR,WH,2025-08-07,10
BER,MY,PR,GY,2025-08-07,4
BER,MY,PR,BL,2025-08-07,3
SHA,M3,ST,BK,2025-08-07,21
SHA,M3,ST,WH,2025-08-07,23
SHA,M3,ST,GY,2025-08-07,16
SHA,M3,ST,BL,2025-08-07,5
SHA,M3,PR,BK,2025-08-07,8
SHA,M3,PR,WH,2025-08-07,8
SHA,M3,PR,GY,2025-08-07,3
SHA,M3,PR,BL,2025-08-07,2
SHA,MY,ST,BK,2025-08-07,12
SHA,MY,ST,WH,2025-08-07,17
SHA,MY,ST,GY,2025-08-07,5
SHA,MY,ST,BL,2025-08-07,2
SHA,MY,PR,WH,2025-08-07,4
SHA,MY,PR,GY,2025-08-07,1
SHA,MY,PR,BL,2025-08-07,2
FRE,M3,ST,BK,2025-08-08,28
FRE,M3,ST,WH,2025-08-08,21
FRE,M3,ST,GY,2025-08-08,17
FRE,M3,ST,BL,2025-08-08,6
FRE,M3,PR,BK,2025-08-08,12
FRE,M3,PR,WH,2025-08-08,13
FRE,M3,PR,GY,2025-08-08,5
FRE,M3,PR,BL,2025-08-08,2
FRE,MY,ST,BK,2025-08-08,19
FRE,MY,ST,WH,2025-08-08,24
FRE,MY,ST,GY,2025-08-08,12
FRE,MY,ST,BL,2025-08-08,10
FRE,MY,PR,BK,2025-08-08,2
FRE,MY,PR,WH,2025-08-08,6
FRE,MY,PR,GY,2025-08-08,3
FRE,MY,PR,BL,2025-08-08,2
AUS,M3,ST,BK,2025-08-08,15
AUS,M3,ST,WH,2025-08-08,19
AUS,M3,ST,GY,2025-08-08,14
AUS,M3,ST,BL,2025-08-08,4
AUS,M3,PR,BK,2025-08-08,8
AUS,M3,PR,WH,2025-08-08,2
AUS,M3,PR,GY,2025-08-08,2
AUS,M3,PR,BL,2025-08-08,4
AUS,MY,ST,BK,2025-08-08,18
AUS,MY,ST,WH,2025-08-08,14
AUS,MY,ST,GY,2025-08-08,13
AUS,MY,ST,BL,2025-08-08,2
AUS,MY,PR,BK,2025-08-08,5
AUS,MY,PR,WH,2025-08-08,8
AUS,MY,PR,GY,2025-08-08,3
AUS,MY,PR,BL,2025-08-08,1
BER,M3,ST,BK,2025-08-08,37
BER,M3,ST,WH,2025-08-08,28
BER,M3,ST,GY,2025-08-08,17
BER,M3,ST,BL,2025-08-08,10
BER,M3,PR,BK,2025-08-08,15
BER,M3,PR,WH,2025-08-08,8
BER,M3,PR,GY,2025-08-08,9
BER,M3,PR,BL,2025-08-08,2
BER,MY,ST,BK,2025-08-08,22
BER,MY,ST,WH,2025-08-08,24
BER,MY,ST,GY,2025-08-08,17
BER,MY,ST,BL,2025-08-08,3
BER,MY,PR,BK,2025-08-08,9
BER,MY,PR,WH,2025-08-08,16
BER,MY,PR,GY,2025-08-08,8
BER,MY,PR,BL,2025-08-08,2
SHA,M3,ST,BK,2025-08-08,26
SHA,M3,ST,WH,2025-08-08,31
SHA,M3,ST,GY,2025-08-08,19
SHA,M3,ST,BL,2025-08-08,9
SHA,M3,PR,BK,2025-08-08,23
SHA,M3,PR,WH,2025-08-08,23
SHA,M3,PR,GY,2025-08-08,6
SHA,M3,PR,BL,2025-08-08,4
SHA,MY,ST,BK,2025-08-08,29
SHA,MY,ST,WH,2025-08-08,21
SHA,MY,ST,GY,2025-08-08,10
SHA,MY,ST,BL,2025-08-08,3
SHA,MY,PR,BK,2025-08-08,14
SHA,MY,PR,WH,2025-08-08,8
SHA,MY,PR,GY,2025-08-08,8
FRE,M3,ST,BK,2025-08-09,25
FRE,M3,ST,WH,2025-08-09,20
FRE,M3,ST,GY,2025-08-09,8
FRE,M3,ST,BL,2025-08-09,5
FRE,M3,PR,BK,2025-08-09,7
FRE,M3,PR,WH,2025-08-09,12
FRE,M3,PR,GY,2025-08-09,3
FRE,M3,PR,BL,2025-08-09,4
FRE,MY,ST,BK,2025-08-09,10
FRE,MY,ST,WH,2025-08-09,18
FRE,MY,ST,GY,2025-08-09,14
FRE,MY,ST,BL,2025-08-09,6
FRE,MY,PR,BK,2025-08-09,5
FRE,MY,PR,WH,2025-08-09,4
FRE,MY,PR,GY,2025-08-09,5
FRE,MY,PR,BL,2025-08-09,1
AUS,M3,ST,BK,2025-08-09,25
AUS,M3,ST,WH,2025-08-09,14
AUS,M3,ST,GY,2025-08-09,11
AUS,M3,ST,BL,2025-08-09,9
AUS,M3,PR,BK,2025-08-09,7
AUS,M3,PR,WH,2025-08-09,9
AUS,M3,PR,GY,2025-08-09,3
AUS,M3,PR,BL,2025-08-09,3
AUS,MY,ST,BK,2025-08-09,13
AUS,MY,ST,WH,2025-08-09,9
AUS,MY,ST,GY,2025-08-09,9
AUS,MY,ST,BL,2025-08-09,3
AUS,MY,PR,BK,2025-08-09,3
AUS,MY,PR,WH,2025-08-09,5
AUS,MY,PR,GY,2025-08-09,4
AUS,MY,PR,BL,2025-08-09,2
BER,M3,ST,BK,2025-08-09,27
BER,M3,ST,WH,2025-08-09,16
BER,M3,ST,GY,2025-08-09,18
BER,M3,ST,BL,2025-08-09,6
BER,M3,PR,BK,2025-08-09,15
BER,M3,PR,WH,2025-08-09,8
BER,M3,PR,GY,2025-08-09,5
BER,M3,PR,BL,2025-08-09,4
BER,MY,ST,BK,2025-08-09,12
BER,MY,ST,WH,2025-08-09,23
BER,MY,ST,GY,2025-08-09,14
BER,MY,ST,BL,2025-08-09,5
BER,MY,PR,BK,2025-08-09,6
BER,MY,PR,WH,2025-08-09,5
BER,MY,PR,GY,2025-08-09,7
BER,MY,PR,BL,2025-08-09,2
SHA,M3,ST,BK,2025-08-09,20
SHA,M3,ST,WH,2025-08-09,15
SHA,M3,ST,GY,2025-08-09,16
SHA,M3,ST,BL,2025-08-09,5
SHA,M3,PR,BK,2025-08-09,7
SHA,M3,PR,WH,2025-08-09,7
SHA,M3,PR,GY,2025-08-09,10
SHA,M3,PR,BL,2025-08-09,2
SHA,MY,ST,BK,2025-08-09,12
SHA,MY,ST,WH,2025-08-09,24
SHA,MY,ST,GY,2025-08-09,8
SHA,MY,ST,BL,2025-08-09,4
SHA,MY,PR,BK,2025-08-09,8
SHA,MY,PR,WH,2025-08-09,7
SHA,MY,PR,GY,2025-08-09,5
SHA,MY,PR,BL,2025-08-09,2
FRE,M3,ST,BK,2025-08-10,28
FRE,M3,ST,WH,2025-08-10,26
FRE,M3,ST,GY,2025-08-10,14
FRE,M3,ST,BL,2025-08-10,8
FRE,M3,PR,BK,2025-08-10,17
FRE,M3,PR,WH,2025-08-10,13
FRE,M3,PR,GY,2025-08-10,7
FRE,M3,PR,BL,2025-08-10,4
FRE,MY,ST,BK,2025-08-10,21
FRE,MY,ST,WH,2025-08-10,24
FRE,MY,ST,GY,2025-08-10,9
FRE,MY,ST,BL,2025-08-10,7
FRE,MY,PR,BK,2025-08-10,7
FRE,MY,PR,WH,2025-08-10,11
FRE,MY,PR,GY,2025-08-10,4
FRE,MY,PR,BL,2025-08-10,1
AUS,M3,ST,BK,2025-08-10,30
AUS,M3,ST,WH,2025-08-10,26
AUS,M3,ST,GY,2025-08-10,17
AUS,M3,ST,BL,2025-08-10,6
AUS,M3,PR,BK,2025-08-10,10
AUS,M3,PR,WH,2025-08-10,18
AUS,M3,PR,GY,2025-08-10,12
AUS,M3,PR,BL,2025-08-10,2
AUS,MY,ST,BK,2025-08-10,26
AUS,MY,ST,WH,2025-08-10,17
AUS,MY,ST,GY,2025-08-10,17
AUS,MY,ST,BL,2025-08-10,3
AUS,MY,PR,BK,2025-08-10,5
AUS,MY,PR,WH,2025-08-10,10
AUS,MY,PR,GY,2025-08-10,7
AUS,MY,PR,BL,2025-08-10,3
BER,M3,ST,BK,2025-08-10,23
BER,M3,ST,WH,2025-08-10,19
BER,M3,ST,GY,2025-08-10,12
BER,M3,ST,BL,2025-08-10,5
BER,M3,PR,BK,2025-08-10,7
BER,M3,PR,WH,2025-08-10,3
BER,M3,PR,GY,2025-08-10,7
BER,MY,ST,BK,2025-08-10,13
BER,MY,ST,WH,2025-08-10,16
BER,MY,ST,GY,2025-08-10,10
BER,MY,ST,BL,2025-08-10,4
BER,MY,PR,BK,2025-08-10,6
